order_id,customer_id,customer_age,customer_gender,city,restaurant_id,restaurant_name,cuisine,restaurant_rating,customer_rating,order_amount,delivery_distance_km,delivery_time_minutes,order_date,order_hour,payment_method,discount_applied,delivery_partner,is_late_delivery
105054,C00054,22,Female,Bangalore,R0408,Restaurant_29,Chinese,4.2,3.6,570,9.0,62,2025-05-22,18,Cash,0,DP002,1
105055,C00055,46,Female,Bangalore,R0015,Restaurant_186,Chinese,4.1,3.2,706,10.2,53,2024-04-04,7,UPI,5,DP003,0
105056,C00056,49,Male,Chennai,R0390,Restaurant_284,Biryani,4.7,4.0,699,13.5,68,2025-03-13,18,Credit Card,20,DP001,1
105057,C00057,19,Male,Mumbai,R0080,Restaurant_171,Pizza,4.9,4.9,629,14.4,70,2024-10-16,0,Cash,5,DP004,0
105058,C00058,36,Male,Delhi,R0193,Restaurant_421,South Indian,4.0,3.7,595,5.1,33,2024-05-12,10,UPI,0,DP005,0
105059,C00059,35,Female,Hyderabad,R0304,Restaurant_72,Burger,4.4,4.0,511,6.1,32,2024-04-19,22,Wallet,10,DP002,0
105060,C00060,47,Male,Hyderabad,R0213,Restaurant_408,Burger,3.8,3.8,539,7.1,38,2025-06-26,1,UPI,0,DP005,1
105061,C00061,27,Female,Hyderabad,R0473,Restaurant_311,Pizza,4.6,3.4,584,8.6,40,2025-07-19,13,UPI,15,DP003,1
105062,C00062,31,Male,Chennai,R0410,Restaurant_434,Pizza,4.4,3.5,658,11.8,76,2024-02-19,18,Debit Card,0,DP003,0
105063,C00063,33,Male,Bangalore,R0090,Restaurant_287,Desserts,4.3,3.2,644,7.6,38,2024-12-23,20,Debit Card,25,DP002,0
105064,C00064,25,Female,Pune,R0236,Restaurant_313,Burger,4.2,3.6,534,12.4,75,2025-11-17,21,Cash,10,DP005,1
105065,C00065,56,Female,Kolkata,R0479,Restaurant_373,Biryani,3.9,4.3,645,14.0,62,2024-11-24,4,Cash,10,DP002,1
105066,C00066,34,Female,Chennai,R0152,Restaurant_182,Biryani,3.5,3.3,534,6.2,26,2024-05-26,13,Cash,20,DP003,0
105067,C00067,26,Male,Bangalore,R0038,Restaurant_452,Desserts,4.9,5.0,696,4.4,23,2025-05-07,13,Cash,5,DP001,1
105068,C00068,55,Male,Delhi,R0117,Restaurant_340,Burger,3.7,3.2,451,8.9,52,2024-09-01,2,Debit Card,5,DP001,0
105069,C00069,21,Male,Mumbai,R0455,Restaurant_359,North Indian,4.1,4.3,516,4.1,17,2024-07-21,15,Credit Card,20,DP003,1
105070,C00070,28,Male,Kolkata,R0382,Restaurant_442,Chinese,4.6,3.8,523,7.8,53,2025-12-07,4,Credit Card,25,DP005,1
105071,C00071,50,Male,Hyderabad,R0414,Restaurant_279,Burger,3.5,3.7,388,3.0,17,2024-09-09,6,Debit Card,5,DP005,0
105072,C00072,45,Female,Hyderabad,R0326,Restaurant_251,North Indian,4.8,3.2,614,6.4,28,2025-08-13,0,Credit Card,20,DP001,0
105073,C00073,53,Male,Pune,R0071,Restaurant_280,Pizza,3.6,3.3,598,1.4,9,2024-09-14,15,Cash,10,DP005,1
105074,C00074,18,Female,Pune,R0380,Restaurant_226,Pizza,4.0,3.4,614,5.7,38,2025-07-06,17,Wallet,0,DP001,0
105075,C00075,46,Female,Mumbai,R0036,Restaurant_488,Pizza,4.9,4.1,770,11.0,73,2025-09-30,3,Debit Card,10,DP005,0
105076,C00076,53,Female,Chennai,R0482,Restaurant_193,Chinese,4.9,3.3,502,6.5,29,2025-09-19,16,Wallet,20,DP001,1
105077,C00077,30,Male,Chennai,R0339,Restaurant_218,North Indian,4.9,3.3,520,3.6,17,2025-07-19,5,Debit Card,20,DP002,1
105078,C00078,60,Male,Delhi,R0482,Restaurant_157,Pizza,4.9,4.3,598,2.3,14,2024-05-13,5,Cash,5,DP003,0
105079,C00079,54,Female,Kolkata,R0333,Restaurant_361,Burger,5.0,5.0,558,3.4,17,2024-08-19,4,Credit Card,0,DP005,1
105080,C00080,30,Male,Pune,R0384,Restaurant_452,Biryani,4.2,3.4,545,4.2,27,2024-08-15,19,Cash,5,DP003,0
105081,C00081,46,Female,Bangalore,R0435,Restaurant_22,Desserts,3.7,3.3,618,1.8,12,2025-03-16,12,UPI,5,DP002,1
105082,C00082,35,Male,Kolkata,R0486,Restaurant_491,Pizza,4.1,3.1,452,4.0,17,2024-08-09,12,UPI,20,DP001,1
105083,C00083,59,Male,Delhi,R0253,Restaurant_136,Burger,4.2,3.0,702,13.8,71,2025-03-08,4,Credit Card,10,DP002,1
105084,C00084,41,Male,Pune,R0467,Restaurant_112,Biryani,4.0,4.7,596,13.6,79,2025-03-23,4,Debit Card,20,DP001,1
105085,C00085,25,Female,Bangalore,R0453,Restaurant_355,North Indian,4.7,3.8,655,7.5,34,2024-07-03,19,UPI,20,DP001,1
105086,C00086,46,Female,Bangalore,R0432,Restaurant_444,Chinese,3.8,3.7,402,2.5,10,2024-03-23,22,Wallet,20,DP003,1
105087,C00087,40,Female,Kolkata,R0334,Restaurant_388,Biryani,4.9,3.1,621,3.4,14,2024-06-19,10,Wallet,25,DP005,0
105088,C00088,25,Female,Kolkata,R0487,Restaurant_189,North Indian,4.2,3.9,582,13.4,63,2024-10-15,5,Cash,20,DP002,0
105089,C00089,22,Male,Bangalore,R0418,Restaurant_374,Desserts,4.0,3.1,719,14.4,92,2024-05-13,12,Cash,10,DP002,1
105090,C00090,49,Male,Hyderabad,R0420,Restaurant_78,Burger,4.3,3.1,537,11.9,59,2025-02-03,3,Wallet,25,DP003,0
105091,C00091,21,Female,Pune,R0402,Restaurant_313,North Indian,3.7,3.8,491,7.1,45,2024-05-05,10,Credit Card,25,DP005,0
105092,C00092,31,Female,Pune,R0180,Restaurant_231,South Indian,4.1,3.4,539,9.9,45,2025-09-11,17,Wallet,0,DP001,0
105093,C00093,29,Female,Pune,R0060,Restaurant_23,Pizza,4.9,4.5,713,11.0,58,2024-05-22,14,Cash,20,DP002,0
105094,C00094,29,Male,Kolkata,R0065,Restaurant_13,Chinese,3.5,4.6,515,2.3,12,2024-08-01,22,Cash,0,DP002,0
105095,C00095,38,Male,Bangalore,R0205,Restaurant_167,Desserts,3.7,3.0,681,9.0,44,2025-07-19,21,UPI,20,DP003,0
105096,C00096,34,Male,Hyderabad,R0423,Restaurant_425,Chinese,4.7,4.1,629,5.2,25,2025-06-16,21,Wallet,20,DP005,1
105097,C00097,56,Male,Chennai,R0407,Restaurant_10,Biryani,4.6,4.8,715,7.8,37,2025-12-09,22,Debit Card,20,DP003,0
105098,C00098,49,Male,Pune,R0312,Restaurant_63,Burger,4.9,3.3,470,2.6,17,2025-10-31,0,Wallet,25,DP003,1
105099,C00099,31,Female,Pune,R0448,Restaurant_480,Biryani,3.9,4.0,505,11.9,67,2025-11-11,12,Cash,25,DP002,1
105100,C00100,50,Male,Kolkata,R0348,Restaurant_394,Biryani,3.6,3.0,499,11.5,52,2024-07-01,1,Debit Card,5,DP005,1
105101,C00101,36,Female,Pune,R0083,Restaurant_466,Desserts,4.5,3.7,451,2.4,11,2024-08-12,9,Cash,20,DP001,1
105102,C00102,42,Female,Delhi,R0110,Restaurant_149,Burger,4.7,3.0,552,8.1,47,2024-11-25,4,Debit Card,10,DP003,0
105103,C00103,49,Male,Mumbai,R0332,Restaurant_460,Biryani,4.4,4.1,739,9.5,49,2024-10-03,10,Wallet,0,DP004,0
105104,C00104,35,Male,Bangalore,R0032,Restaurant_20,Desserts,3.6,4.5,658,12.0,70,2024-04-08,17,Credit Card,25,DP001,1
105105,C00105,50,Male,Bangalore,R0188,Restaurant_277,North Indian,3.9,5.0,508,11.4,54,2025-06-28,23,Credit Card,0,DP003,1
105106,C00106,50,Male,Pune,R0388,Restaurant_141,Biryani,4.5,3.5,564,5.5,22,2024-10-22,21,Debit Card,15,DP001,1
105107,C00107,26,Male,Hyderabad,R0292,Restaurant_17,Chinese,4.0,4.4,647,14.0,96,2025-02-09,8,Wallet,0,DP003,1
105108,C00108,49,Female,Bangalore,R0143,Restaurant_267,South Indian,4.3,4.6,772,15.0,90,2025-10-07,23,UPI,0,DP001,0
105109,C00109,47,Male,Bangalore,R0115,Restaurant_271,Chinese,4.9,4.2,603,3.8,16,2025-09-28,6,UPI,20,DP005,1
105110,C00110,22,Female,Hyderabad,R0082,Restaurant_122,Desserts,5.0,3.5,801,13.7,72,2024-07-21,17,Debit Card,5,DP004,0
105111,C00111,39,Female,Mumbai,R0450,Restaurant_385,Chinese,4.1,3.5,579,7.0,44,2025-08-09,23,UPI,15,DP005,1
105112,C00112,52,Male,Delhi,R0416,Restaurant_214,North Indian,3.6,3.8,557,8.1,41,2024-09-30,2,Wallet,5,DP004,0
105113,C00113,60,Female,Pune,R0410,Restaurant_302,South Indian,4.8,3.6,638,11.1,73,2024-01-04,11,Cash,5,DP001,0
105114,C00114,18,Male,Delhi,R0047,Restaurant_102,Desserts,4.9,3.1,658,15.0,100,2025-12-27,15,Debit Card,25,DP002,1
105115,C00115,59,Male,Mumbai,R0417,Restaurant_151,North Indian,4.3,3.5,731,13.9,63,2024-04-08,6,Credit Card,5,DP002,0
105116,C00116,24,Female,Pune,R0274,Restaurant_57,Pizza,4.2,3.4,652,9.6,49,2024-02-16,8,Wallet,0,DP004,0
105117,C00117,23,Female,Chennai,R0370,Restaurant_296,North Indian,4.2,4.0,550,1.1,6,2025-05-14,15,Wallet,20,DP002,1
105118,C00118,20,Male,Delhi,R0203,Restaurant_365,Biryani,4.5,4.2,509,9.4,59,2024-03-18,20,Wallet,5,DP003,1
105119,C00119,31,Male,Hyderabad,R0362,Restaurant_452,Burger,3.6,3.5,425,5.1,22,2024-10-30,9,Wallet,5,DP005,0
105120,C00120,43,Male,Bangalore,R0092,Restaurant_352,South Indian,3.6,4.1,597,12.3,64,2024-10-12,21,Wallet,25,DP003,1
105121,C00121,57,Male,Pune,R0379,Restaurant_114,Pizza,4.7,4.7,722,11.2,57,2024-04-28,0,Wallet,25,DP001,1
105122,C00122,56,Male,Bangalore,R0374,Restaurant_274,Chinese,4.9,3.4,545,3.2,20,2025-04-07,4,Wallet,25,DP001,0
105123,C00123,24,Male,Delhi,R0371,Restaurant_196,Biryani,4.5,4.8,577,5.1,33,2025-05-03,4,Wallet,15,DP002,0
105124,C00124,25,Female,Bangalore,R0475,Restaurant_134,South Indian,4.9,3.4,602,3.8,25,2024-02-10,20,Cash,10,DP002,0
105125,C00125,18,Female,Mumbai,R0152,Restaurant_101,Chinese,4.4,3.4,634,8.2,36,2024-12-26,3,Credit Card,5,DP003,1
105126,C00126,42,Female,Hyderabad,R0139,Restaurant_60,North Indian,4.7,4.6,670,14.1,62,2024-07-21,16,Credit Card,10,DP002,1
105127,C00127,31,Female,Chennai,R0315,Restaurant_482,Desserts,3.8,3.7,578,11.8,60,2024-04-17,3,Cash,15,DP002,1
105128,C00128,58,Male,Mumbai,R0005,Restaurant_440,Desserts,4.5,3.7,743,9.5,46,2024-08-25,10,Debit Card,15,DP003,0
105129,C00129,59,Male,Bangalore,R0067,Restaurant_144,Chinese,4.5,4.9,564,10.6,46,2024-02-03,11,Cash,0,DP003,1
105130,C00130,52,Female,Hyderabad,R0402,Restaurant_40,South Indian,4.3,4.9,458,5.8,36,2025-07-10,20,UPI,10,DP001,1
105131,C00131,23,Female,Mumbai,R0257,Restaurant_463,Desserts,3.6,4.8,456,8.2,45,2024-04-22,3,Credit Card,0,DP002,0
105132,C00132,42,Male,Mumbai,R0406,Restaurant_440,Pizza,3.6,3.3,519,14.7,81,2025-11-04,9,Cash,20,DP003,0
105133,C00133,46,Male,Delhi,R0067,Restaurant_431,Pizza,3.9,3.0,485,12.6,53,2025-05-02,11,Wallet,15,DP001,0
105134,C00134,53,Male,Mumbai,R0344,Restaurant_189,Desserts,4.6,4.3,569,3.5,17,2025-07-17,22,Debit Card,0,DP003,1
105135,C00135,39,Male,Bangalore,R0346,Restaurant_72,South Indian,4.0,3.4,421,2.3,11,2025-11-08,11,UPI,5,DP002,0
105136,C00136,47,Female,Bangalore,R0155,Restaurant_69,Chinese,4.3,4.1,482,6.0,26,2024-05-23,11,Credit Card,10,DP002,0
105137,C00137,34,Male,Bangalore,R0077,Restaurant_385,South Indian,3.7,3.7,571,11.2,74,2024-09-08,2,Debit Card,25,DP001,0
105138,C00138,22,Male,Kolkata,R0426,Restaurant_200,Chinese,4.7,4.3,588,5.8,33,2024-07-04,23,Wallet,0,DP003,0
105139,C00139,24,Female,Mumbai,R0488,Restaurant_426,Burger,3.5,3.4,435,1.5,8,2024-07-08,12,Debit Card,25,DP004,0
105140,C00140,59,Female,Delhi,R0184,Restaurant_236,South Indian,3.9,3.8,496,2.2,13,2025-05-02,18,UPI,10,DP001,0
105141,C00141,51,Male,Delhi,R0036,Restaurant_28,North Indian,3.9,4.0,556,9.3,56,2024-01-24,5,UPI,0,DP003,1
105142,C00142,43,Female,Hyderabad,R0342,Restaurant_237,South Indian,3.9,3.2,599,10.8,62,2024-11-03,23,Wallet,0,DP001,1
105143,C00143,41,Male,Bangalore,R0188,Restaurant_381,North Indian,3.6,4.7,507,8.0,48,2025-03-19,8,UPI,5,DP004,0
105144,C00144,31,Female,Pune,R0012,Restaurant_428,Burger,3.5,3.7,529,7.1,29,2024-02-22,11,UPI,20,DP004,0
105145,C00145,38,Male,Mumbai,R0143,Restaurant_482,Chinese,3.9,4.4,712,11.0,52,2025-10-16,2,Debit Card,10,DP002,0
105146,C00146,55,Female,Bangalore,R0394,Restaurant_204,North Indian,4.1,4.5,593,10.2,53,2024-05-04,22,UPI,15,DP002,0
105147,C00147,36,Female,Mumbai,R0376,Restaurant_334,Chinese,4.5,4.8,647,13.7,82,2024-01-05,22,Debit Card,0,DP002,0
105148,C00148,34,Male,Kolkata,R0171,Restaurant_124,Burger,5.0,4.7,583,13.5,87,2024-04-25,9,Wallet,25,DP001,1
105149,C00149,29,Female,Bangalore,R0034,Restaurant_254,Pizza,4.3,3.3,645,13.8,74,2025-08-24,15,Debit Card,20,DP004,1
105150,C00150,58,Female,Kolkata,R0434,Restaurant_472,Chinese,4.5,3.9,578,1.7,6,2024-09-09,8,Wallet,10,DP005,1
105151,C00151,52,Male,Mumbai,R0310,Restaurant_360,South Indian,4.7,4.2,736,14.9,98,2025-03-05,10,Wallet,10,DP005,1
105152,C00152,22,Female,Chennai,R0072,Restaurant_341,Pizza,4.9,4.0,493,4.7,24,2025-08-30,6,UPI,5,DP005,0
105153,C00153,26,Female,Mumbai,R0031,Restaurant_233,Chinese,4.0,4.9,490,10.7,73,2025-08-15,10,UPI,20,DP004,0
105154,C00154,29,Female,Chennai,R0184,Restaurant_41,Biryani,4.9,4.7,647,1.5,7,2024-02-27,8,Cash,5,DP002,0
105155,C00155,46,Female,Kolkata,R0121,Restaurant_261,Biryani,4.1,4.8,505,12.9,66,2025-09-23,7,Debit Card,10,DP002,1
105156,C00156,32,Male,Pune,R0273,Restaurant_234,North Indian,4.5,5.0,510,10.5,58,2024-03-12,7,UPI,5,DP002,0
105157,C00157,31,Male,Delhi,R0103,Restaurant_60,Pizza,4.3,4.9,554,4.5,25,2025-06-05,20,Credit Card,0,DP003,0
105158,C00158,30,Male,Mumbai,R0006,Restaurant_128,Desserts,4.3,3.2,670,9.8,50,2025-11-01,15,Wallet,20,DP001,0
105159,C00159,37,Male,Hyderabad,R0249,Restaurant_358,South Indian,3.5,3.9,621,11.5,53,2025-06-12,7,Debit Card,25,DP002,1
105160,C00160,32,Male,Bangalore,R0301,Restaurant_351,North Indian,4.6,4.7,523,3.7,19,2025-12-27,17,Debit Card,20,DP002,0
105161,C00161,23,Female,Delhi,R0102,Restaurant_431,Chinese,3.7,3.6,704,10.7,63,2025-10-05,1,Debit Card,15,DP004,1
105162,C00162,47,Female,Chennai,R0471,Restaurant_148,Biryani,5.0,3.2,639,10.7,70,2024-06-23,0,Wallet,20,DP001,1
105163,C00163,23,Female,Bangalore,R0121,Restaurant_192,Biryani,4.1,4.8,666,9.9,55,2025-03-18,21,Wallet,25,DP003,1
105164,C00164,19,Female,Pune,R0452,Restaurant_421,Desserts,3.5,3.5,464,12.7,69,2025-12-08,22,UPI,5,DP005,0
105165,C00165,56,Male,Kolkata,R0134,Restaurant_231,Chinese,4.6,4.0,660,1.9,11,2024-02-24,18,Cash,25,DP005,0
105166,C00166,29,Male,Bangalore,R0019,Restaurant_181,Pizza,4.5,3.2,671,4.9,24,2024-05-24,13,Wallet,0,DP001,1
105167,C00167,57,Male,Chennai,R0410,Restaurant_231,Desserts,3.6,3.3,419,1.7,10,2024-10-18,23,Debit Card,0,DP002,1
105168,C00168,52,Male,Mumbai,R0282,Restaurant_453,Biryani,4.3,3.5,535,13.0,87,2024-10-21,2,Cash,0,DP004,1
105169,C00169,49,Male,Pune,R0491,Restaurant_466,Biryani,3.7,4.5,498,5.3,27,2025-01-16,8,Debit Card,0,DP005,1
105170,C00170,47,Female,Kolkata,R0233,Restaurant_446,Pizza,4.0,4.4,533,6.3,35,2025-10-15,4,Wallet,20,DP004,0
105171,C00171,56,Male,Delhi,R0172,Restaurant_358,Burger,4.0,4.1,540,12.8,71,2024-05-20,4,UPI,25,DP003,0
105172,C00172,50,Male,Kolkata,R0457,Restaurant_179,Pizza,3.7,4.5,468,5.6,32,2025-07-11,23,Wallet,0,DP002,1
105173,C00173,34,Female,Mumbai,R0283,Restaurant_108,South Indian,4.8,3.1,571,13.9,89,2025-06-18,12,Wallet,20,DP003,1
105174,C00174,51,Female,Chennai,R0394,Restaurant_168,South Indian,4.8,3.8,764,12.4,60,2024-07-09,16,Wallet,5,DP004,1
105175,C00175,28,Female,Mumbai,R0067,Restaurant_115,Burger,4.9,4.2,558,1.3,7,2025-06-05,2,Wallet,0,DP004,1
105176,C00176,19,Male,Bangalore,R0077,Restaurant_466,Chinese,4.9,3.8,561,3.5,23,2025-01-11,23,Cash,10,DP003,0
105177,C00177,60,Female,Chennai,R0252,Restaurant_195,North Indian,3.9,3.5,634,2.6,16,2024-10-12,14,Wallet,0,DP002,0
105178,C00178,52,Male,Delhi,R0153,Restaurant_208,Pizza,4.2,3.4,546,1.3,8,2024-05-27,6,Debit Card,10,DP003,0
105179,C00179,25,Female,Hyderabad,R0015,Restaurant_374,Burger,4.6,3.9,538,13.6,94,2025-11-12,1,Cash,10,DP005,0
105180,C00180,22,Male,Kolkata,R0463,Restaurant_308,South Indian,4.7,3.4,549,9.1,55,2025-01-12,1,Credit Card,5,DP002,1
105181,C00181,23,Male,Chennai,R0283,Restaurant_299,Pizza,3.6,3.8,580,5.4,34,2024-03-05,17,Credit Card,20,DP004,0
105182,C00182,44,Male,Hyderabad,R0107,Restaurant_203,South Indian,4.6,3.7,730,12.8,67,2024-10-26,11,Credit Card,25,DP004,1
105183,C00183,56,Male,Mumbai,R0440,Restaurant_71,North Indian,3.6,4.8,628,12.8,70,2025-03-01,7,UPI,10,DP002,0
105184,C00184,27,Male,Bangalore,R0358,Restaurant_338,Biryani,3.9,5.0,488,11.7,64,2025-07-11,1,UPI,0,DP005,1
105185,C00185,26,Female,Delhi,R0480,Restaurant_135,Desserts,4.7,3.3,552,6.9,38,2024-03-03,19,Credit Card,25,DP001,1
105186,C00186,57,Female,Kolkata,R0209,Restaurant_491,South Indian,4.2,4.5,545,12.7,66,2025-07-09,19,Credit Card,20,DP003,1
105187,C00187,26,Female,Bangalore,R0212,Restaurant_277,Biryani,3.9,4.2,651,6.2,26,2024-03-15,17,Cash,10,DP001,1
105188,C00188,31,Female,Delhi,R0151,Restaurant_11,Burger,4.0,4.6,604,9.4,48,2024-01-31,9,Debit Card,10,DP002,0
105189,C00189,44,Male,Delhi,R0160,Restaurant_482,South Indian,4.9,4.9,501,3.9,24,2024-05-02,14,Wallet,10,DP005,0
105190,C00190,26,Male,Mumbai,R0326,Restaurant_337,Chinese,4.1,3.8,527,14.2,60,2024-03-24,9,Credit Card,5,DP002,1
105191,C00191,37,Female,Chennai,R0373,Restaurant_285,Burger,4.4,3.5,689,6.3,26,2025-09-15,16,Cash,25,DP004,1
105192,C00192,54,Male,Bangalore,R0446,Restaurant_318,South Indian,4.2,3.5,475,5.4,28,2025-06-22,22,Wallet,15,DP002,1
105193,C00193,29,Female,Bangalore,R0363,Restaurant_354,Pizza,3.6,4.0,540,4.6,18,2025-02-13,6,Cash,5,DP001,1
105194,C00194,28,Male,Hyderabad,R0387,Restaurant_353,Desserts,4.2,3.9,507,11.6,61,2025-04-21,1,Wallet,25,DP002,0
105195,C00195,56,Male,Pune,R0421,Restaurant_332,Pizza,3.7,4.0,515,9.0,59,2025-09-21,23,UPI,10,DP001,1
105196,C00196,49,Female,Hyderabad,R0310,Restaurant_458,Chinese,4.8,3.8,603,1.7,9,2025-09-20,13,UPI,15,DP003,1
105197,C00197,51,Male,Mumbai,R0055,Restaurant_201,Chinese,3.8,3.0,611,8.0,33,2025-04-25,8,Credit Card,25,DP003,1
105198,C00198,19,Female,Hyderabad,R0183,Restaurant_271,Chinese,4.9,4.2,683,1.4,8,2025-07-16,17,Credit Card,25,DP004,1
105199,C00199,39,Female,Pune,R0183,Restaurant_379,Burger,4.8,4.5,610,6.1,35,2024-08-20,16,Wallet,15,DP004,1
105200,C00200,31,Male,Bangalore,R0185,Restaurant_1,South Indian,3.8,4.4,584,4.6,20,2024-05-25,22,Cash,15,DP003,0
105201,C00201,32,Male,Mumbai,R0276,Restaurant_216,South Indian,4.6,4.6,634,4.2,26,2025-03-17,9,Cash,25,DP003,1
105202,C00202,58,Female,Bangalore,R0107,Restaurant_138,South Indian,4.4,3.7,623,10.0,65,2025-02-27,15,Debit Card,5,DP002,1
105203,C00203,40,Female,Pune,R0297,Restaurant_373,North Indian,3.6,4.6,612,2.8,13,2024-05-03,21,Cash,0,DP005,0
105204,C00204,32,Male,Hyderabad,R0324,Restaurant_352,Pizza,4.3,4.6,484,4.8,25,2024-10-23,7,UPI,5,DP002,1
105205,C00205,22,Female,Chennai,R0226,Restaurant_314,Desserts,3.8,3.4,574,2.1,12,2024-03-27,10,Credit Card,10,DP005,1
105206,C00206,60,Male,Kolkata,R0478,Restaurant_240,Burger,5.0,3.9,619,11.8,76,2024-08-04,4,Credit Card,0,DP004,1
105207,C00207,46,Female,Bangalore,R0032,Restaurant_379,Biryani,3.9,3.6,613,9.2,50,2024-11-18,21,UPI,15,DP003,1
105208,C00208,54,Female,Hyderabad,R0174,Restaurant_264,South Indian,4.1,4.0,570,4.5,30,2025-11-23,22,Cash,15,DP002,1
105209,C00209,34,Female,Bangalore,R0486,Restaurant_448,Burger,4.6,3.1,590,12.1,67,2025-01-06,20,Credit Card,15,DP003,0
105210,C00210,44,Male,Bangalore,R0484,Restaurant_485,North Indian,4.0,4.9,472,6.2,41,2025-02-05,15,UPI,15,DP002,1
105211,C00211,24,Male,Pune,R0500,Restaurant_457,South Indian,3.6,4.1,587,14.3,94,2024-10-05,5,Wallet,15,DP003,0
105212,C00212,45,Female,Chennai,R0029,Restaurant_383,Pizza,4.9,4.7,769,13.4,86,2024-03-07,14,Credit Card,5,DP005,1
105213,C00213,32,Female,Hyderabad,R0213,Restaurant_480,Burger,3.7,4.7,531,11.5,46,2024-05-04,14,Debit Card,15,DP004,0
105214,C00214,52,Male,Chennai,R0038,Restaurant_183,Chinese,3.8,3.4,513,2.1,13,2024-08-08,23,Credit Card,0,DP004,1
105215,C00215,28,Male,Pune,R0043,Restaurant_139,Pizza,4.1,4.8,440,4.5,26,2024-06-16,6,Cash,10,DP005,1
105216,C00216,54,Male,Delhi,R0483,Restaurant_350,Desserts,4.0,3.5,587,3.7,18,2025-11-04,9,Cash,5,DP002,1
105217,C00217,31,Male,Bangalore,R0142,Restaurant_454,North Indian,3.9,4.5,673,6.8,35,2025-12-20,14,UPI,20,DP005,1
105218,C00218,25,Female,Delhi,R0283,Restaurant_448,South Indian,4.7,3.6,615,9.2,40,2025-01-27,14,Debit Card,10,DP005,0
105219,C00219,25,Male,Delhi,R0245,Restaurant_347,Pizza,4.2,3.4,606,3.9,25,2024-08-31,7,UPI,15,DP004,1
105220,C00220,52,Male,Bangalore,R0225,Restaurant_457,Burger,4.0,4.7,482,5.4,29,2024-04-05,7,Credit Card,5,DP005,0
105221,C00221,52,Female,Mumbai,R0276,Restaurant_379,Burger,4.9,3.8,563,3.9,20,2025-11-08,12,Debit Card,5,DP003,0
105222,C00222,21,Female,Hyderabad,R0014,Restaurant_214,Pizza,4.2,3.7,481,8.3,38,2025-06-07,4,UPI,25,DP002,1
105223,C00223,49,Male,Bangalore,R0116,Restaurant_138,Desserts,4.9,4.6,549,4.8,23,2024-03-03,0,Wallet,0,DP004,1
105224,C00224,46,Male,Bangalore,R0012,Restaurant_360,North Indian,4.8,4.7,500,5.9,37,2024-11-05,5,Credit Card,0,DP004,1
105225,C00225,32,Male,Delhi,R0466,Restaurant_177,Desserts,4.1,3.7,573,8.5,45,2025-01-01,19,UPI,20,DP004,1
105226,C00226,56,Female,Chennai,R0338,Restaurant_480,Chinese,3.9,3.5,558,9.7,63,2024-04-28,1,Credit Card,20,DP004,1
105227,C00227,19,Female,Mumbai,R0371,Restaurant_74,Biryani,4.3,3.5,481,1.6,7,2025-05-18,11,Debit Card,10,DP003,1
105228,C00228,54,Male,Chennai,R0209,Restaurant_159,Biryani,4.8,3.9,593,8.5,51,2024-10-31,3,Wallet,15,DP002,1
105229,C00229,22,Female,Kolkata,R0468,Restaurant_469,Burger,4.0,3.3,491,4.7,22,2024-01-20,1,Debit Card,0,DP004,1
105230,C00230,49,Female,Bangalore,R0145,Restaurant_50,Desserts,4.2,3.8,492,3.9,22,2025-01-23,7,Wallet,20,DP003,1
105231,C00231,43,Female,Kolkata,R0325,Restaurant_116,Desserts,4.8,3.6,700,9.7,42,2024-04-12,5,UPI,0,DP004,0
105232,C00232,28,Male,Kolkata,R0131,Restaurant_431,Pizza,4.3,4.8,558,4.5,26,2024-01-19,11,Wallet,15,DP002,1
105233,C00233,54,Female,Hyderabad,R0115,Restaurant_461,Biryani,4.7,4.6,534,4.8,25,2024-08-21,13,Credit Card,5,DP003,0
105234,C00234,28,Female,Kolkata,R0320,Restaurant_325,Burger,4.8,3.3,717,6.3,39,2024-07-11,7,Debit Card,25,DP004,1
105235,C00235,24,Female,Hyderabad,R0078,Restaurant_456,Biryani,4.6,4.7,699,13.1,53,2024-12-08,15,UPI,20,DP004,1
105236,C00236,60,Male,Bangalore,R0315,Restaurant_462,North Indian,4.7,3.1,489,4.0,18,2024-03-29,9,Cash,0,DP004,1
105237,C00237,52,Female,Kolkata,R0458,Restaurant_34,North Indian,4.1,3.1,454,7.2,32,2024-05-22,10,Cash,10,DP002,1
105238,C00238,45,Male,Bangalore,R0123,Restaurant_172,Pizza,4.4,3.8,615,2.1,8,2025-12-22,3,UPI,15,DP004,1
105239,C00239,33,Female,Hyderabad,R0489,Restaurant_78,Chinese,4.7,4.3,582,10.7,44,2024-01-13,23,UPI,20,DP004,0
105240,C00240,34,Male,Pune,R0381,Restaurant_57,Desserts,4.1,3.3,521,6.2,25,2025-01-21,19,Debit Card,0,DP004,1
105241,C00241,40,Female,Mumbai,R0388,Restaurant_253,Desserts,3.6,4.2,573,12.0,58,2025-02-13,7,Cash,0,DP003,1
105242,C00242,20,Female,Pune,R0233,Restaurant_421,Biryani,4.8,3.5,651,4.4,18,2025-08-08,10,Cash,25,DP002,0
105243,C00243,53,Female,Kolkata,R0297,Restaurant_296,Chinese,3.6,4.1,527,3.5,17,2024-02-22,3,Credit Card,0,DP004,0
105244,C00244,23,Female,Kolkata,R0243,Restaurant_151,South Indian,4.3,4.6,459,3.2,22,2025-01-30,13,Wallet,10,DP005,0
